Metric,Rainfall,Soil_Moisture,Temperature
RMSE,62.37383627467235,8.586729534416227,0.22083411462793526
MAE,47.80067588436988,6.621517282019379,0.17249643294587338
R²,0.32911500682612804,0.7027109798709759,0.9549895010215829
