Metric,Rainfall,Soil_Moisture,Temperature
RMSE,97.56518550523025,4.151771873742248,0.11426957732352966
MAE,61.442350896856475,2.418173822724218,0.08954339311284848
R²,0.45290263757643734,0.7255688691254965,0.986185538249635
