Metric,Rainfall,Soil_Moisture,Temperature
RMSE,59.170313978356795,9.642734505319435,0.22608565773807546
MAE,46.76833765993836,7.955154049781061,0.18259911745367652
R²,0.3723833821740732,0.6963191383848788,0.9312988507470387
