Metric,Rainfall,Soil_Moisture,Temperature
RMSE,95.29109136118585,6.247647519692937,0.11405172040159903
MAE,60.53691045699581,4.282156785094474,0.09055383937142457
R²,0.3845502739677319,0.7100606034843783,0.9818820871694631
