Metric,Rainfall,Soil_Moisture,Temperature
RMSE,91.23393152663677,11.382506863069537,0.14733461103012632
MAE,52.19952367198083,7.511706090422087,0.10610828008682652
R²,0.39655335068882813,0.702130836205703,0.9789606147151519
