Metric,Rainfall,Soil_Moisture,Temperature
RMSE,57.77503498919049,8.278195211325578,0.1669598915528141
MAE,44.11299044086087,6.518310516111312,0.12749758804795847
R²,0.3581024578802535,0.7656833530672397,0.9621457759662756
