Metric,Rainfall,Soil_Moisture,Temperature
RMSE,83.32881238748531,10.545441961371763,0.14990057454939074
MAE,59.36751656122105,8.864873508612314,0.11693215559870417
R²,0.31259774685149044,0.6892216360956606,0.9724647546528722
