Metric,Rainfall,Soil_Moisture,Temperature
RMSE,67.72112801734018,11.315132978453244,0.20520557040782983
MAE,39.264935531415624,7.041756967062591,0.1551444222369078
R²,0.48844782724759406,0.7434872285261263,0.9695855170843679
